,IMPORTE,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT
2347,,384.9,3.5,26.5,26693.32,26693.32
2348,,960.0,0.0,0.0,6960.0,6960.0
2349,,353.6,0.0,0.0,2563.5899999999997,2563.59
2350,,28.57,0.0,7.14,200.0,200.0
2351,,10.71,0.0,0.0,77.66999999999999,77.67
2352,,60.22,0.0,0.0,436.62,436.62
2353,,42.63,0.0,0.0,309.07,309.07
2354,,0.0,0.0,0.0,0.0,0.0
2355,,31.68,0.0,0.0,229.68,229.68
2356,,216.0,0.0,0.0,1566.0,1566.0
2357,,4.11,0.0,0.0,29.8,29.8
2358,,47.59,0.0,0.0,345.0,345.0
2359,,384.9,0.0,0.0,2849.4,2983.6
2360,,26.27,0.0,0.0,195.0,195.0
2361,,144.0,0.0,0.0,1044.0,1044.0
2362,,0.0,0.0,0.0,0.0,303.0
2363,,0.0,0.0,0.0,0.0,72.0
2364,,0.56,0.0,0.0,4.08,4.08
2365,,141.6,0.0,0.0,1026.6,1026.6
2366,,0.0,0.0,0.0,0.0,0.0
2367,,0.0,0.0,0.0,0.0,0.0
2368,,256.96,0.0,0.0,1862.96,1862.96
2369,,525.89,0.0,0.0,3812.69,3812.69
2370,,89.6,0.0,0.0,649.6,649.6
2371,,10.19,0.0,0.0,73.86,73.86
2372,,1458.23,0.0,546.84,10025.33,10025.33
2373,,672.0,0.0,0.0,4872.0,4872.0
2374,,2473.12,0.0,927.42,17002.710000000003,17002.71
2375,,0.0,0.0,0.0,0.0,0.0
2376,,0.0,0.0,0.0,0.0,318.0
2377,,291.35,0.0,0.0,2112.3,2112.3
2378,,9.96,0.0,0.0,72.23,72.23
2379,,130.4,0.0,0.0,945.42,945.42
2380,,54.89,0.0,0.0,397.95,397.95
2381,,3337.34,0.0,26.5,22944.21,22944.21
2382,,1475.57,0.0,0.0,10697.86,10697.86
2383,,434.4,0.0,0.0,3149.4,3149.4
2384,,480.0,0.0,0.0,3480.0,3480.0
2385,,520.2,0.0,0.0,3771.45,3771.45
2386,,0.0,0.0,0.0,0.0,0.0
2387,,4.61,0.0,0.0,33.43,33.43
2388,,0.0,0.0,0.0,22259.63,22259.63
2389,,0.0,0.0,0.0,144.0,144.0
2390,,3.95,0.0,0.0,28.65,28.65
2391,,22.4,0.0,0.0,162.4,162.4
2392,,25.6,0.0,0.0,185.6,185.6
2393,,7.18,0.0,0.0,52.06,52.06
2394,,3.37,0.0,0.0,24.41,24.41
2395,,652.8,0.0,0.0,4732.8,4732.8
2396,,283.2,0.0,0.0,2053.2,2053.2
2397,,1078.18,0.0,0.0,7816.8,7816.8
2398,,13.1,0.0,0.0,94.94,94.94
2399,,576.6,0.0,0.0,4180.35,4180.35
2400,,810.79,0.0,0.0,5878.21,5878.21
2401,,101.61,0.0,0.0,754.02,754.02
2402,,0.0,0.0,0.0,20522.31,20522.31
2403,,80.0,0.0,0.0,580.0,580.0
2404,,508.8,0.0,0.0,3688.8,3688.8
2405,,170.88,0.0,0.0,1238.88,1238.88
2406,,99.45,0.0,0.0,721.0300000000001,721.03
2407,,0.0,0.0,0.0,250.0,250.0
2408,,500.48,0.0,0.0,3628.48,3628.48
2409,,0.0,0.0,0.0,0.0,2334.45
2410,,0.0,0.0,0.0,0.0,2211.25
2411,,0.0,0.0,0.0,0.0,0.0
2412,,0.0,0.0,0.0,0.0,0.0
2413,,360.0,0.0,0.0,2610.0,2610.0
2414,,585.6,0.0,0.0,4245.6,4245.6
2415,,37.22,0.0,0.0,269.88,269.88
2416,,30.99,0.0,0.0,224.70000000000002,224.7
2417,,55.03,0.0,0.0,398.99,398.99
2418,,56.0,0.0,0.0,406.0,406.0
2419,,422.4,0.0,0.0,3062.4,3062.4
2420,,29.95,0.0,0.0,217.14999999999998,217.15
2421,,0.0,0.0,0.0,0.0,0.0
2422,,217.72,0.0,0.0,1578.5,1578.5
2423,,63.34,0.0,0.0,459.16999999999996,459.17
2424,,520.0,0.0,0.0,3770.0,3770.0
2425,,1120.54,0.0,420.2,7703.7300000000005,7703.73
2426,,21.53,0.0,0.0,156.1,156.1
2427,,544.0,0.0,0.0,3944.0,3944.0
2428,,0.0,0.0,0.0,0.0,0.0
2429,,2339.84,0.0,877.44,16086.4,16086.4
2430,,1504.0,0.0,0.0,10904.0,10904.0
2431,,228.48,0.0,0.0,1656.48,1656.48
2432,,284.1,0.0,0.0,2059.77,2059.77
2433,,218.76,0.0,0.0,1586.05,1586.05
2434,,3337.34,0.0,26.5,22944.21,22944.21
2435,,256.96,0.0,0.0,1862.96,1862.96
2436,,151.17,0.0,0.0,1095.97,1095.97
2437,,0.0,0.0,0.0,0.0,0.0
2438,,0.0,0.0,0.0,2670.87,2670.87
2439,,0.0,0.0,0.0,0.0,0.0
2440,,384.9,0.0,0.0,2849.4,2983.6
2441,,377.76,0.0,0.0,2738.76,2738.76
2442,,1065.6,666.0,710.4,6349.200000000001,6349.2
2443,,0.0,0.0,0.0,144.0,144.0
2444,,155.2,0.0,0.0,1125.2,1125.2
2445,,4.46,0.0,0.0,32.35,32.35
2446,,8.63,0.0,0.0,62.53,62.53
2447,,79.36,0.0,0.0,575.36,575.36
2448,,285.45,0.0,107.04,1962.48,1962.48
2449,,0.0,0.0,0.0,0.0,1390.9
2450,,0.0,0.0,0.0,0.0,0.0
2451,,0.0,0.0,0.0,0.0,0.0
2452,,0.0,0.0,0.0,0.0,0.0
2453,,230.4,0.0,0.0,1670.4,1670.4
2454,,72.38,0.0,0.0,524.78,524.78
2455,,1658.23,0.0,0.0,12022.16,12022.16
2456,,691.78,0.0,0.0,5015.38,5015.38
2457,,0.0,0.0,0.0,0.0,0.0
2458,,0.0,0.0,0.0,0.0,265.0
2459,,11.5,0.0,0.0,83.4,83.4
2460,,89.6,0.0,0.0,649.6,649.6
2461,,67.2,0.0,0.0,487.2,487.2
2462,,1584.0,0.0,0.0,11484.0,11484.0
2463,,0.0,0.0,0.0,0.0,0.0
2464,,564.62,0.0,0.0,4093.48,4093.48
2465,,42.34,0.0,0.0,306.94000000000005,306.94
2466,,258.84,0.0,0.0,1876.56,1876.56
2467,,72.48,0.0,0.0,525.48,525.48
2468,,48.0,0.0,0.0,10348.0,10348.0
2469,,527.92,0.0,0.0,3827.42,3827.42
2470,,409.73,0.0,0.0,2970.44,2970.44
2471,,-658.2,0.0,0.0,-4772.03,-4772.03
2472,,336.0,0.0,0.0,2436.0,2436.0
2473,,2587.2,0.0,0.0,18757.2,18757.2
2474,,862.4,0.0,0.0,6252.4,6252.4
2475,,30.24,0.0,0.0,219.26000000000002,219.26
2476,,653.76,0.0,0.0,4739.76,4739.76
2477,,213.79,0.0,0.0,1550.0,1550.0
2478,,469.92,0.0,0.0,3406.92,3406.92
2479,,17.02,0.0,3.21,120.18,120.18
2480,,312.8,0.0,0.0,2267.8,2267.8
2481,,0.0,0.0,0.0,0.0,0.0
2482,,243.52,0.0,0.0,1765.52,1765.52
2483,,2400.0,0.0,0.0,17400.0,17400.0
2484,,0.14,0.0,0.0,0.99,0.99
2485,,384.9,3.5,26.5,28600.0,28600.0
2486,,27.77,0.0,0.0,201.34,201.34
2487,,83.83,0.0,0.0,607.7800000000001,607.78
2488,,25.92,0.0,0.0,4817.97,4817.97
2489,,0.0,0.0,0.0,0.0,0.0
2490,,0.0,0.0,0.0,0.0,0.0
2491,,0.0,0.0,0.0,0.01,0.0
2492,,0.0,0.0,0.0,18079.2,18079.2
2493,,1852.0,0.0,0.0,13427.0,13427.0
2494,,23.17,0.0,0.0,168.0,168.0
2495,,888.22,0.0,0.0,6439.6,6439.6
2496,,888.32,0.0,0.0,6440.299999999999,6440.3
2497,,974.7,0.0,365.51,6701.049999999999,6701.05
2498,,16.63,0.0,0.0,120.57,120.57
2499,,2224.24,0.0,834.09,15291.65,15291.65
2500,,360.0,0.0,0.0,2610.0,2610.0
2501,,240.0,0.0,0.0,1740.0,1740.0
2502,,41.24,0.0,0.0,299.0,299.0
2503,,38.93,0.0,0.0,282.23,282.23
2504,,482.07,0.0,8.01,3487.04,3487.04
2505,,43.22,0.0,0.0,313.33000000000004,313.33
2506,,2944.24,0.0,26.5,20241.679999999997,20241.68
2507,,952.01,0.0,0.0,6902.09,6902.09
2508,,78.4,0.0,0.0,568.4,568.4
2509,,806.22,0.0,0.0,5845.110000000001,5845.11
2510,,0.0,0.0,0.0,0.0,2955.75
2511,,0.0,0.0,0.0,144.0,144.0
2512,,240.0,0.0,0.0,1740.0,1740.0
2513,,19.51,0.0,0.0,141.43,141.43
2514,,40.0,0.0,0.0,290.0,290.0
2515,,31.32,0.0,0.0,227.04,227.04
2516,,0.0,0.0,0.0,0.0,0.0
2517,,0.0,0.0,0.0,0.0,0.0
2518,,348.48,0.0,0.0,2526.48,2526.48
2519,,1337.83,0.0,0.0,9699.22,9699.22
2520,,0.0,0.0,0.0,0.0,0.0
2521,,99.23,0.0,0.0,736.49,736.49
2522,,0.0,0.0,0.0,0.0,0.0
2523,,0.0,0.0,0.0,0.0,0.0
2524,,0.0,0.0,0.0,0.0,0.0
2525,,0.0,0.0,0.0,0.0,0.0
2526,,0.0,0.0,0.0,0.0,0.0
2527,,465.44,0.0,0.0,3374.43,3374.43
2528,,0.0,0.0,0.0,0.0,0.0
2529,,0.0,0.0,0.0,0.0,0.0
2530,,0.0,0.0,0.0,0.0,0.0
2531,,141.58,0.0,0.0,1026.43,1026.43
2532,,800.0,500.0,533.34,4766.66,4766.66
2533,,24.32,0.0,0.0,176.29999999999998,176.3
2534,,147.2,0.0,0.0,1067.2,1067.2
2535,,75.73,0.0,0.0,549.01,549.01
2536,,348.84,0.0,0.0,2529.11,2529.11
2537,,0.0,0.0,0.0,0.0,0.0
2538,,40.0,0.0,0.0,290.0,290.0
2539,,55.03,0.0,0.0,399.0,399.0
2540,,462.4,0.0,0.0,3352.4,3352.4
2541,,60.8,0.0,0.0,440.8,440.8
2542,,2587.2,0.0,0.0,18757.2,18757.2
2543,,6.07,0.0,0.0,44.0,44.0
2544,,51.2,0.0,0.0,371.2,371.2
2545,,12.82,0.0,0.0,92.94999999999999,92.95
2546,,188.23,0.0,0.0,1364.66,1364.66
2547,,8.95,0.0,0.0,64.89,64.89
2548,,662.28,0.0,0.0,4801.5,4801.5
2549,,29.44,0.0,0.0,213.44,213.44
2550,,193.19,0.0,0.0,1400.65,1400.65
2551,,134.66,0.0,0.0,1000.0,1000.0
2552,,1083.21,0.0,406.2,7447.08,7447.08
2553,,231.97,0.0,0.0,1681.77,1681.77
2554,,2320.06,0.0,870.02,15950.39,15950.39
2555,,384.0,0.0,0.0,2784.0,2784.0
2556,,22.76,0.0,0.0,165.01999999999998,165.02
2557,,676.8,0.0,0.0,4906.8,4906.8
2558,,10.21,0.0,0.0,75.43,75.43
2559,,267.75,0.0,0.0,1941.18,1941.18
2560,,94.82,0.0,0.0,687.47,687.47
2561,,-469.92,0.0,0.0,-3406.92,-3406.92
2562,,469.92,0.0,0.0,3406.92,3406.92
2563,,51.2,0.0,0.0,371.2,371.2
2564,,3340.77,0.0,26.5,22967.78,22967.78
2565,,18.39,0.0,3.15,130.13,130.13
2566,,111.68,0.0,0.0,809.6800000000001,809.68
2567,,41.92,0.0,0.0,303.92,303.92
2568,,949.56,0.0,0.0,6884.32,6884.32
2569,,99.52,0.0,0.0,721.52,721.52
2570,,0.0,0.0,0.0,0.0,0.0
2571,,0.0,0.0,0.0,0.0,0.0
2572,,10.19,0.0,0.0,73.86,73.86
2573,,1065.6,666.0,710.4,6349.200000000001,6349.2
2574,,0.0,0.0,0.0,144.0,144.0
2575,,40.0,0.0,0.0,290.0,290.0
2576,,744.0,0.0,0.0,5394.0,5394.0
2577,,81.6,0.0,0.0,591.6,591.6
2578,,50.9,0.0,0.0,369.0,369.0
2579,,8.6,0.0,0.0,62.35,62.35
2580,,384.0,0.0,0.0,2784.0,2784.0
2581,,80.0,0.0,0.0,580.0,580.0
2582,,190.74,0.0,0.0,1382.84,1382.84
2583,,1241.6,0.0,0.0,9001.6,9001.6
2584,,3079.96,0.0,0.0,22329.68,22329.68
2585,,96.0,0.0,0.0,0.0,8132.8
2586,,96.0,0.0,0.0,0.0,69.95
2587,,96.0,0.0,0.0,696.0,696.0
2588,,0.0,0.0,0.0,0.0,0.0
2589,,186.56,0.0,0.0,1352.58,1352.58
2590,,384.9,0.0,0.0,2849.4,2983.6
2591,,36.04,0.0,0.0,261.29,261.29
2592,,0.0,0.0,0.0,0.0,0.0
2593,,0.0,0.0,0.0,0.0,0.0
2594,,2587.2,0.0,0.0,18757.2,18757.2
2595,,16.77,0.0,0.0,121.55,121.55
2596,,12.53,0.0,0.0,90.84,90.84
2597,,44.93,0.0,0.0,325.77,325.77
2598,,121.02,0.0,0.0,877.42,877.42
2599,,0.0,0.0,0.0,0.0,0.0
2600,,294.88,0.0,0.0,2137.88,2137.88
2601,,1254.4,0.0,0.0,9094.4,9094.4
2602,,192.0,0.0,0.0,1392.0,1392.0
2603,,0.0,0.0,0.0,0.0,0.0
2604,,549.69,0.0,0.0,3985.27,3985.27
2605,,59.02,0.0,0.0,427.88,427.88
2606,,74.79,0.0,0.0,555.28,555.28
2607,,448.0,0.0,0.0,3248.0,3248.0
2608,,53.34,0.0,0.0,386.72,386.72
2609,,0.0,0.0,0.0,0.0,0.0
2610,,311.52,0.0,0.0,2258.52,2258.52
2611,,1254.53,0.0,0.0,9095.33,9095.33
2612,,320.0,0.0,0.0,2320.0,2320.0
2613,,6.77,0.0,0.0,49.11,49.11
2614,,57.6,0.0,0.0,417.6,417.6
2615,,88.8,0.0,0.0,643.8,643.8
2616,,720.0,0.0,0.0,5220.0,5220.0
2617,,5.04,0.0,0.0,36.57,36.57
2618,,25.67,0.0,0.0,186.12,186.12
2619,,40.19,0.0,0.0,291.39,291.39
2620,,0.0,0.0,0.0,0.0,0.0
2621,,0.0,0.0,0.0,0.0,0.0
2622,,0.0,0.0,0.0,0.0,0.0
2623,,0.0,0.0,0.0,0.0,0.0
2624,,0.0,0.0,0.0,0.0,0.0
2625,,1407.6,0.0,527.85,9677.23,9677.23
2626,,14.32,0.0,0.0,103.81,103.81
2627,,54.53,0.0,0.0,12395.33,12395.33
2628,,2445.62,0.0,917.11,16813.61,16813.61
2629,,384.0,0.0,0.0,2784.0,2784.0
2630,,0.0,0.0,0.0,0.0,0.0
2631,,2017.44,0.0,0.0,14626.44,14626.44
2632,,384.9,3.5,26.5,28600.0,28600.0
2633,,464.82,0.0,20.49,3349.4700000000003,3349.47
2634,,18.41,0.0,0.0,133.47,133.47
2635,,3405.82,0.0,26.5,23415.01,23415.01
2636,,615.53,0.0,0.0,4462.58,4462.58
2637,,0.0,0.0,0.0,0.0,0.0
2638,,15.48,0.0,0.0,112.2,112.2
2639,,0.0,0.0,0.0,0.0,0.0
2640,,56.56,0.0,0.0,410.03000000000003,410.03
2641,,1427.1,0.0,0.0,10346.5,10346.5
2642,,11.84,0.0,0.0,85.81,85.81
2643,,1641.72,0.0,0.0,11902.49,11902.49
2644,,690.15,0.0,0.0,5003.5599999999995,5003.56
2645,,1729.92,0.0,0.0,12541.89,12541.89
2646,,520.0,0.0,0.0,3770.0,3770.0
2647,,851.72,0.0,0.0,6174.9800000000005,6174.98
2648,,0.0,0.0,0.0,0.0,0.0
2649,,384.9,0.0,0.0,2849.4,2983.6
2650,,1040.0,0.0,0.0,7540.0,7540.0
2651,,63.35,0.0,0.0,459.28000000000003,459.28
2652,,0.0,0.0,0.0,0.0,0.0
2653,,0.0,0.0,0.0,0.0,0.0
2654,,124.0,0.0,0.0,899.0,899.0
2655,,83.04,0.0,0.0,602.04,602.04
2656,,0.0,0.0,0.0,0.0,0.0
2657,,33.1,0.0,0.0,240.0,240.0
2658,,158.4,0.0,0.0,1148.4,1148.4
2659,,0.0,0.0,0.0,0.0,0.0
2660,,0.0,0.0,0.0,0.0,0.0
2661,,0.0,0.0,0.0,108.0,108.0
2662,,94.92,0.0,0.0,688.14,688.14
2663,,33.1,0.0,0.0,240.0,240.0
2664,,0.0,0.0,0.0,0.0,0.0
2665,,0.0,0.0,0.0,0.0,0.0
2666,,28.97,0.0,0.0,210.0,210.0
2667,,36.83,0.0,0.0,267.0,267.0
2668,,0.0,0.0,0.0,1602.0,1602.0
2669,,0.0,0.0,0.0,0.0,0.0
2670,,84.0,0.0,0.0,609.0,609.0
2671,,312.0,0.0,0.0,2262.0,2262.0
2672,,32.68,0.0,0.0,237.0,237.0
2673,,46.34,0.0,0.0,335.99,335.99
2674,,156.55,0.0,0.0,1135.0,1135.0
2675,,1407.52,0.0,0.0,10204.52,10204.52
2676,,59.52,0.0,0.0,431.52,431.52
2677,,1610.23,0.0,603.84,11070.32,11070.32
2678,,2445.62,0.0,917.11,16813.61,16813.61
2679,,0.0,0.0,0.0,9836.66,9836.66
2680,,0.0,0.0,0.0,0.0,0.0
2681,,0.0,0.0,0.0,0.0,0.0
2682,,88.0,0.0,0.0,638.0,638.0
2683,,24.48,0.0,0.0,177.48,177.48
2684,,124.8,0.0,0.0,904.8,904.8
2685,,269.97,0.0,0.0,1957.24,1957.24
2686,,1414.4,0.0,0.0,10254.4,10254.4
2687,,-165.52,0.0,0.0,-1200.0,-1200.0
2688,,57.66,0.0,0.0,418.01,418.01
2689,,14.69,0.0,0.0,106.52,106.52
2690,,130.4,0.0,0.0,945.42,945.42
2691,,388.39,0.0,0.0,2815.8399999999997,2815.84
2692,,1680.0,0.0,0.0,12180.0,12180.0
2693,,244.8,0.0,0.0,1774.8,1774.8
2694,,55.03,0.0,0.0,398.99,398.99
2695,,3287.17,0.0,26.5,22599.3,22599.3
2696,,379.04,0.0,0.0,2748.02,2748.02
2697,,1832.76,0.0,0.0,13287.49,13287.49
2698,,52.48,0.0,0.0,380.48,380.48
2699,,1065.6,0.0,0.0,0.0,1723.65
2700,,1065.6,0.0,0.0,0.0,2089.9
2701,,1065.6,666.0,710.4,6349.200000000001,6349.2
2702,,1122.19,0.0,0.0,8135.85,8135.85
2703,,49.25,0.0,0.0,357.05,357.05
2704,,11.48,0.0,0.0,83.22,83.22
2705,,1600.0,0.0,0.0,11600.0,11600.0
2706,,80.0,0.0,0.0,580.0,580.0
2707,,544.83,0.0,0.0,3950.0099999999998,3950.01
2708,,0.0,0.0,0.0,0.0,0.0
2709,,16.42,0.0,0.0,119.02,119.02
2710,,0.0,0.0,0.0,0.0,0.0
2711,,633.6,0.0,0.0,4593.6,4593.6
2712,,0.0,0.0,0.0,0.0,0.0
2713,,0.0,0.0,0.0,0.0,0.0
2714,,190.8,0.0,0.0,1383.3,1383.3
2715,,0.0,0.0,0.0,0.0,0.0
2716,,0.0,0.0,0.0,0.0,0.0
2717,,1200.0,0.0,0.0,8700.0,8700.0
2718,,0.0,0.0,0.0,0.0,0.0
2719,,2156.0,0.0,0.0,15631.0,15631.0
2720,,28.42,0.0,0.0,206.10000000000002,206.1
2721,,90.24,0.0,0.0,654.24,654.24
2722,,1536.0,0.0,0.0,11136.0,11136.0
2723,,229.89,0.0,0.0,1666.75,1666.75
2724,,1241.6,0.0,0.0,9001.6,9001.6
2725,,694.69,0.0,0.0,5036.49,5036.49
2726,,96.36,0.0,0.0,698.61,698.61
2727,,312.8,0.0,0.0,2267.8,2267.8
2728,,407.54,0.0,0.0,2954.64,2954.64
2729,,9.04,0.0,0.0,65.50999999999999,65.51
2730,,0.0,0.0,0.0,2472.09,2472.09
2731,,12.69,0.0,0.0,92.00999999999999,92.01
2732,,384.9,0.0,0.0,2849.4,2983.6
2733,,0.0,0.0,0.0,0.0,0.0
2734,,188.28,0.0,0.0,1365.01,1365.01
2735,,52.41,0.0,0.0,380.0,380.0
2736,,512.0,0.0,0.0,3712.0,3712.0
2737,,28.8,0.0,0.0,208.8,208.8
2738,,0.0,0.0,0.0,0.0,0.0
2739,,7.87,0.0,0.0,57.07,57.07
2740,,164.14,0.0,0.0,1190.0,1190.0
2741,,0.0,0.0,0.0,0.0,0.0
2742,,0.0,0.0,0.0,0.0,0.0
2743,,196.34,0.0,0.0,1423.4399999999998,1423.44
2744,,219.68,0.0,0.0,1592.68,1592.68
2745,,46.23,0.0,0.0,335.16,335.16
2746,,0.0,0.0,0.0,0.0,0.0
2747,,148.56,0.0,0.0,1077.06,1077.06
2748,,180.8,0.0,0.0,1310.8,1310.8
2749,,17.46,0.0,0.0,126.61000000000001,126.61
2750,,640.0,0.0,0.0,4640.0,4640.0
2751,,640.0,0.0,0.0,4640.0,4640.0
2752,,304.0,0.0,0.0,2204.0,2204.0
2753,,7.04,0.0,0.0,51.04,51.04
2754,,0.0,0.0,0.0,0.0,0.0
2755,,0.0,0.0,0.0,0.0,0.0
2756,,0.0,0.0,0.0,0.0,0.0
2757,,113.6,0.0,0.0,823.6,823.6
2758,,0.0,0.0,0.0,0.0,0.0
2759,,0.0,0.0,0.0,0.0,0.0
2760,,0.0,0.0,0.0,0.0,0.0
2761,,1686.8,0.0,0.0,12229.279999999999,12229.28
2762,,1775.75,0.0,665.91,12208.29,12208.29
2763,,177.93,0.0,0.0,0.0,1451.05
2764,,177.93,0.0,0.0,1290.0,1290.0
2765,,2298.66,0.0,862.0,15803.279999999999,15803.28
2766,,0.0,0.0,0.0,0.0,0.0
2767,,2400.0,0.0,0.0,17400.0,17400.0
2768,,440.89,0.0,0.0,3196.35,3196.35
2769,,0.0,0.0,0.0,0.0,0.0
2770,,13.45,0.0,0.0,97.52,97.52
2771,,0.0,0.0,0.0,290.0,290.0
2772,,277.31,0.0,0.0,2010.4099999999999,2010.41
2773,,444.8,0.0,0.0,3224.8,3224.8
2774,,-48.28,0.0,0.0,-350.0,-350.0
2775,,25.26,0.0,0.0,4695.6900000000005,4695.69
2776,,32.9,0.0,0.0,238.5,238.5
2777,,3118.72,0.0,26.5,21441.22,21441.22
2778,,0.0,0.0,0.0,0.0,0.0
2779,,0.0,0.0,0.0,0.0,0.0
2780,,0.0,0.0,0.0,0.0,0.0
2781,,0.0,0.0,0.0,0.0,0.0
2782,,90.88,0.0,0.0,0.0,199.0
2783,,90.88,0.0,0.0,20658.88,20658.88
2784,,0.0,0.0,0.0,0.0,0.0
2785,,0.0,0.0,0.0,0.0,0.0
2786,,0.0,0.0,0.0,0.0,0.0
2787,,28.68,0.0,0.0,207.95000000000002,207.95
2788,,384.9,3.5,26.5,26693.32,26693.32
2789,,28.73,0.0,0.0,208.28,208.28
2790,,832.0,0.0,0.0,6032.0,6032.0
2791,,38.7,0.0,0.0,280.56,280.56
2792,,23.15,0.0,0.0,167.85,167.85
2793,,0.0,0.0,0.0,0.0,0.0
2794,,0.0,0.0,0.0,0.0,0.0
2795,,26.48,0.0,0.0,192.0,192.0
2796,,1263.04,0.0,0.0,9157.04,9157.04
2797,,0.0,0.0,0.0,108.0,108.0
2798,,0.0,0.0,0.0,0.0,0.0
2799,,0.0,0.0,0.0,0.0,0.0
2800,,0.0,0.0,0.0,0.0,0.0
2801,,2553.1393103448277,0.0,0.0,18510.26,18510.26
2802,,78.4,0.0,0.0,568.4,568.4
2803,,50.4,0.0,0.0,365.4,365.4
2804,,888.22,0.0,0.0,6439.6,6439.6
2805,,888.32,0.0,0.0,6440.299999999999,6440.3
2806,,0.0,0.0,0.0,0.0,0.0
2807,,0.0,0.0,0.0,0.0,0.0
2808,,0.0,0.0,0.0,0.0,0.0
2809,,0.0,0.0,0.0,0.0,0.0
2810,,13.72,0.0,0.0,99.5,99.5
2811,,600.68,0.0,0.0,15617.64,15617.64
2812,,41.49,0.0,0.0,300.79,300.79
2813,,29.09,0.0,0.0,210.89000000000001,210.89
2814,,0.0,0.0,0.0,0.0,97.8
2815,,75.73,0.0,0.0,549.01,549.01
2816,,349.2,0.0,0.0,2531.69,2531.69
2817,,107.84,0.0,0.0,781.84,781.84
2818,,688.96,0.0,0.0,4994.9800000000005,4994.98
2819,,57.6,0.0,0.0,417.6,417.6
2820,,112.32,0.0,0.0,814.3199999999999,814.32
2821,,0.0,0.0,0.0,0.0,0.0
2822,,0.0,0.0,0.0,0.0,0.0
2823,,366.08,0.0,0.0,2654.08,2654.08
2824,,0.0,0.0,0.0,0.0,0.0
2825,,0.0,0.0,0.0,0.0,0.0
2826,,0.0,0.0,0.0,0.0,0.0
2827,,9.1,0.0,0.0,65.96,65.96
2828,,16.51,0.0,0.0,119.73,119.73
2829,,64.83,0.0,0.0,469.99,469.99
2830,,25.6,0.0,0.0,185.6,185.6
2831,,0.0,0.0,0.0,0.0,0.0
2832,,19.32,0.0,3.34,136.73,136.73
2833,,15.17,0.0,0.0,110.0,110.0
2834,,0.0,0.0,0.0,0.0,0.0
2835,,1882.25,0.0,705.84,12940.48,12940.48
2836,,71.15,0.0,0.0,515.84,515.84
2837,,22.8,0.0,0.0,165.3,165.3
2838,,0.0,0.0,0.0,0.0,1537.1
2839,,0.0,0.0,0.0,0.0,3616.6
2840,,0.0,0.0,0.0,0.0,126.75
2841,,55.03,0.0,0.0,399.0,399.0
2842,,0.0,0.0,0.0,0.0,0.0
2843,,2466.84,0.0,925.07,16959.52,16959.52
2844,,320.0,0.0,0.0,2320.0,2320.0
2845,,800.0,500.0,533.34,4766.66,4766.66
2846,,0.0,0.0,0.0,0.0,0.0
2847,,912.0,0.0,0.0,6612.0,6612.0
2848,,91.98,0.0,0.0,683.66,683.66
2849,,241.89,0.0,16.02,1737.7199999999998,1737.72
2850,,16.63,0.0,0.0,120.55,120.55
2851,,352.0,0.0,0.0,2552.0,2552.0
2852,,110.4,0.0,0.0,800.4,800.4
2853,,63.17,0.0,0.0,457.99,457.99
2854,,1536.0,0.0,0.0,11136.0,11136.0
2855,,3405.82,0.0,26.5,23415.01,23415.01
2856,,246.07,0.0,0.0,1783.99,1783.99
2857,,253.79,0.0,0.0,1839.9999999999998,1840.0
2858,,54.08,0.0,0.0,392.08,392.08
2859,,61.52,0.0,0.0,446.02,446.02
2860,,23.28,0.0,0.0,168.78,168.78
2861,,0.0,0.0,0.0,2800.0,2800.0
2862,,44.66,0.0,0.0,323.76,323.76
2863,,116.23,0.0,0.0,842.65,842.65
2864,,18.58,0.0,0.0,134.73000000000002,134.73
2865,,193.19,0.0,0.0,1400.65,1400.65
2866,,193.66,0.0,0.0,1404.0600000000002,1404.06
2867,,0.0,0.0,0.0,0.0,1009.2
2868,,0.0,0.0,0.0,0.0,2411.8
2869,,0.0,0.0,0.0,0.0,-229.0
2870,,0.0,0.0,0.0,0.0,0.0
2871,,409.6,0.0,0.0,2969.6,2969.6
2872,,0.0,0.0,0.0,0.0,0.0
2873,,0.0,0.0,0.0,0.0,0.0
2874,,134.43,0.0,0.0,1000.0,1000.0
2875,,711.94,0.0,0.0,5161.540000000001,5161.54
2876,,1065.6,666.0,710.4,6349.200000000001,6349.2
2877,,94.02,0.0,0.0,700.0,700.0
2878,,148.48,0.0,0.0,1076.48,1076.48
2879,,45.82,0.0,0.0,332.15999999999997,332.16
2880,,0.0,0.0,0.0,0.0,0.0
2881,,13.79,0.0,0.0,100.0,100.0
2882,,3.32,0.0,0.0,24.02,24.02
2883,,1079.54,0.0,0.0,7826.0,7826.0
2884,,0.0,0.0,0.0,0.0,0.0
2885,,50.75,0.0,0.0,367.92,367.92
2886,,0.0,0.0,0.0,108.0,108.0
2887,,1200.0,0.0,0.0,8700.0,8700.0
2888,,12.92,0.0,0.0,93.64,93.64
2889,,0.0,0.0,0.0,950.0,950.0
2890,,0.0,0.0,0.0,0.0,0.0
2891,,0.0,0.0,0.0,0.0,487.1
2892,,895.2,0.0,0.0,6490.2,6490.2
2893,,384.9,0.0,0.0,2849.4,2983.6
2894,,9.19,0.0,0.0,66.64,66.64
2895,,0.0,0.0,0.0,0.0,0.0
2896,,425.87,0.0,0.0,3087.5299999999997,3087.53
