,IMPORTE,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT
497,1955.0,312.8,0.0,0.0,2267.8,2267.8
498,5288.5,846.16,0.0,0.0,6134.66,6134.66
499,1099.78,175.96,0.0,0.0,1275.74,1275.74
500,9000.0,1440.0,0.0,0.0,10440.0,10440.0
501,1050.0,168.0,0.0,0.0,1218.0,1218.0
502,637.5,102.0,0.0,0.0,739.5,739.5
503,18150.0,2904.0,0.0,0.0,21054.0,21054.0
504,1892.94,302.86,0.0,0.0,2195.8,2195.8
505,3879.31,620.69,0.0,0.0,4500.0,4500.0
506,2038.52,326.16,0.0,0.0,2364.68,2364.68
507,14705.0,2352.8,0.0,0.0,17057.8,17057.8
508,0.0,0.0,0.0,0.0,0.0,0.0
509,2252.2,0.0,0.0,0.0,2252.2,2252.2
510,0.0,0.0,0.0,0.0,0.0,0.0
511,9213.15,1474.1,0.0,552.79,10134.46,10134.46
512,17647.2,2823.55,0.0,1058.83,19411.92,19411.92
513,0.0,0.0,0.0,0.0,0.0,0.0
514,8000.0,1280.0,0.0,0.0,9280.0,9280.0
515,1800.0,288.0,0.0,0.0,2088.0,2088.0
516,500.0,80.0,0.0,0.0,580.0,580.0
517,5490.0,878.4,0.0,0.0,6368.4,6368.4
518,1790.45,286.47,0.0,0.0,2076.92,2076.92
519,748.04,119.69,0.0,0.0,867.73,867.73
520,375.65,60.11,0.0,0.0,435.76,435.76
521,26382.74,4221.24,0.0,20.1,29021.020000000004,29021.02
522,2470.0,395.2,0.0,0.0,2865.2,2865.2
523,0.0,0.0,0.0,0.0,0.0,0.0
524,0.0,0.0,0.0,0.0,0.0,0.0
525,1000.0,160.0,0.0,0.0,1160.0,1160.0
526,0.0,0.0,0.0,0.0,0.0,0.0
527,894.0,0.0,0.0,0.0,894.0,894.0
528,285.0,0.0,0.0,0.0,285.0,285.0
529,30000.0,4800.0,4.5,20.1,28600.0,28600.0
530,517.26,82.76,0.0,0.0,600.02,600.02
531,4080.48,22.07,0.0,0.0,4102.55,4102.55
532,0.0,0.0,0.0,0.0,0.0,0.0
533,1500.0,240.0,0.0,0.0,1740.0,1740.0
534,1500.0,240.0,0.0,0.0,1740.0,1740.0
535,2000.0,320.0,0.0,0.0,2320.0,2320.0
536,10000.0,1600.0,0.0,0.0,11600.0,11600.0
537,1130.79,180.93,0.0,0.0,1311.72,1311.72
538,0.0,0.0,0.0,0.0,0.0,1146.8
539,0.0,0.0,0.0,0.0,0.0,722.0
540,3600.0,576.0,0.0,0.0,4176.0,4176.0
541,74.0,0.0,0.0,0.0,74.0,74.0
542,753.31,116.75,0.0,0.0,870.06,870.06
543,490.0,78.4,0.0,0.0,568.4,568.4
544,330.0,52.8,0.0,0.0,382.8,382.8
545,0.0,0.0,0.0,0.0,0.0,0.0
546,0.0,0.0,0.0,0.0,0.0,0.0
547,2792.14,446.76,0.0,0.0,3238.8999999999996,3238.9
548,0.0,0.0,0.0,0.0,0.0,0.0
549,3966.0,634.56,0.0,0.0,4600.5599999999995,4600.56
550,9999.99,1600.0,4.5,1066.67,9533.32,9533.32
551,0.0,0.0,0.0,0.0,0.0,0.0
552,5306.62,849.06,0.0,0.0,6155.68,6155.68
553,0.0,0.0,0.0,0.0,0.0,0.0
554,0.0,0.0,0.0,0.0,0.0,0.0
555,124.73,19.96,0.0,0.0,144.69,144.69
556,815.02,130.4,0.0,0.0,945.42,945.42
557,2200.0,352.0,0.0,0.0,2552.0,2552.0
558,0.0,0.0,0.0,0.0,0.0,0.0
559,661.5,105.84,0.0,0.0,767.34,767.34
560,955.82,152.94,0.0,0.0,1108.76,1108.76
561,363.0,58.08,0.0,0.0,421.08,421.08
562,0.0,0.0,0.0,0.0,0.0,0.0
563,5551.38,888.22,0.0,0.0,6439.6,6439.6
564,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3
565,537.59,86.01,0.0,0.0,623.6,623.6
566,3466.5,554.64,0.0,0.0,4021.14,4021.14
567,0.0,0.0,0.0,0.0,0.0,0.0
568,0.0,0.0,0.0,0.0,0.0,0.0
569,160.56,25.69,0.0,0.0,186.25,186.25
570,874.5,139.92,0.0,0.0,1014.42,1014.42
571,20167.0,0.0,0.0,0.0,20167.0,20167.0
572,2155.17,344.83,0.0,0.0,2500.0,2500.0
573,2613.6,418.18,0.0,0.0,3031.7799999999997,3031.78
574,0.0,0.0,0.0,0.0,0.0,0.0
575,0.0,0.0,0.0,0.0,0.0,0.0
576,0.0,0.0,0.0,0.0,0.0,0.0
577,2169.0,347.04,0.0,0.0,2516.04,2516.04
578,0.0,0.0,0.0,0.0,0.0,0.0
579,0.0,0.0,0.0,0.0,0.0,0.0
580,4309.5,689.52,0.0,0.0,4999.02,4999.02
581,12481.1,1996.98,0.0,0.0,14478.08,14478.08
582,84.48,13.52,0.0,0.0,98.0,98.0
583,343.97,55.03,0.0,0.0,399.0,399.0
584,140.04,22.41,0.0,0.0,162.45,162.45
585,1800.18,288.03,0.0,0.0,2088.21,2088.21
586,0.0,0.0,0.0,0.0,0.0,0.0
587,0.0,0.0,0.0,0.0,0.0,0.0
588,121.0,19.36,0.0,0.0,140.36,140.36
589,656.51,105.04,0.0,0.0,761.55,761.55
590,3350.54,536.09,0.0,0.0,3886.63,3886.63
591,360.0,57.6,0.0,0.0,417.6,417.6
592,0.0,0.0,0.0,0.0,0.0,0.0
593,14206.36,2273.02,0.0,852.38,15627.000000000002,15627.0
594,0.0,0.0,0.0,0.0,0.0,1377.05
595,0.0,0.0,0.0,0.0,0.0,1803.7
596,3455.9,476.1,0.0,0.0,3866.8,3886.4
597,23287.5,3726.0,0.0,0.0,27013.5,27013.5
598,5969.6,955.14,0.0,0.0,6924.740000000001,6924.74
599,15060.24,2409.64,0.0,903.61,16566.27,16566.27
600,2794.99,447.2,0.0,0.0,3242.1899999999996,3242.19
601,6707.0,1073.12,0.0,0.0,7780.12,7780.12
602,300.0,48.0,0.0,0.0,348.0,348.0
603,1599.2,255.87,0.0,0.0,1855.0700000000002,1855.07
604,0.0,0.0,0.0,0.0,0.0,0.0
605,16170.0,2587.2,0.0,0.0,18757.2,18757.2
606,3160.0,505.6,0.0,0.0,3665.6,3665.6
607,2645.78,423.32,0.0,0.0,3069.1000000000004,3069.1
608,335.76,53.72,0.0,0.0,389.48,389.48
609,108.78,17.4,0.0,0.0,126.18,126.18
610,12679.6,2028.74,0.0,0.0,14708.34,14708.34
611,2133.0,341.28,0.0,0.0,2474.2799999999997,2474.28
612,444.0,71.04,0.0,0.0,515.04,515.04
613,21155.88,3384.94,0.0,20.1,23271.47,23271.47
614,74.57,11.93,0.0,0.0,86.5,86.5
615,3455.9,476.1,0.0,0.0,3866.8,3886.4
616,4111.05,657.77,0.0,0.0,4768.82,4768.82
617,1887.5,302.0,0.0,0.0,2189.5,2189.5
618,5920.5,947.28,0.0,0.0,6867.78,6867.78
619,3750.0,600.0,0.0,0.0,4350.0,4350.0
620,0.0,0.0,0.0,0.0,0.0,0.0
621,2458.8,393.41,0.0,0.0,2852.21,2852.21
622,2619.9,419.18,0.0,0.0,3039.08,3039.08
623,1980.0,316.8,0.0,0.0,2296.8,2296.8
624,83.1,13.3,0.0,0.0,96.39999999999999,96.4
625,216.43,34.63,0.0,0.0,251.06,251.06
626,473.28000000000003,75.73,0.0,0.0,549.01,549.01
627,2264.0800000000004,362.25,0.0,0.0,2626.3300000000004,2626.33
628,616.2,98.59,0.0,36.97,677.82,677.82
629,2950.0,472.0,0.0,0.0,3422.0,3422.0
630,148.0,0.0,0.0,0.0,148.0,148.0
631,179.21,28.67,0.0,0.0,207.88,207.88
632,4200.0,672.0,0.0,0.0,4872.0,4872.0
633,4000.0,640.0,0.0,0.0,4640.0,4640.0
634,338.0,54.08,0.0,0.0,392.08,392.08
635,250.0,0.0,0.0,0.0,250.0,250.0
636,594.0,95.04,0.0,0.0,689.04,689.04
637,0.0,0.0,0.0,0.0,0.0,0.0
638,6660.0,1065.6,666.0,710.4,6349.200000000001,6349.2
639,286.63,45.86,0.0,0.0,332.49,332.49
640,10775.86,1724.14,0.0,0.0,12500.0,12500.0
641,0.0,0.0,0.0,0.0,0.0,0.0
642,0.0,0.0,0.0,0.0,0.0,0.0
643,0.0,0.0,0.0,0.0,0.0,0.0
644,2245.0,359.2,0.0,0.0,2604.2,2604.2
645,1500.0,240.0,0.0,0.0,1740.0,1740.0
646,0.0,0.0,0.0,0.0,0.0,0.0
647,0.0,0.0,0.0,0.0,0.0,0.0
648,71.73,11.48,0.0,0.0,83.21000000000001,83.21
649,0.0,0.0,0.0,0.0,0.0,0.0
650,1207.46,193.19,0.0,0.0,1400.65,1400.65
651,0.0,0.0,0.0,0.0,0.0,0.0
652,1492.0,238.72,0.0,0.0,1730.72,1730.72
653,8649.03,1383.84,0.0,0.0,10032.87,10032.87
654,187.93,30.07,0.0,0.0,218.0,218.0
655,31.03,4.97,0.0,0.0,36.0,36.0
656,237.93,38.07,0.0,0.0,276.0,276.0
657,3000.0,480.0,0.0,0.0,3480.0,3480.0
658,0.0,0.0,0.0,0.0,0.0,106.5
659,137.76,22.04,0.0,0.0,159.79999999999998,159.8
660,89.22,14.28,0.0,0.0,103.5,103.5
661,91.3,14.61,0.0,0.0,105.91,105.91
662,0.0,0.0,0.0,0.0,0.0,0.0
663,0.0,0.0,0.0,0.0,0.0,0.0
664,0.0,0.0,0.0,0.0,0.0,0.0
665,0.0,0.0,0.0,0.0,0.0,0.0
666,0.0,0.0,0.0,0.0,0.0,0.0
667,45.0,7.2,0.0,0.0,52.2,52.2
668,3177.3,508.37,0.0,0.0,3685.67,3685.67
669,2159.0,345.44,0.0,0.0,2504.44,2504.44
670,3455.9,476.1,0.0,20.1,40452.689999999995,40452.69
671,2000.0,320.0,0.0,0.0,2320.0,2320.0
672,18250.2,2920.03,0.0,1095.01,20075.22,20075.22
673,8154.0,1304.64,0.0,0.0,9458.64,9458.64
674,384.75,61.56,0.0,0.0,446.31,446.31
675,1000.0,160.0,0.0,0.0,1160.0,1160.0
676,950.0,152.0,0.0,0.0,1102.0,1102.0
677,2531.22,405.0,0.0,0.0,2936.22,2936.22
678,157.58,25.21,0.0,0.0,182.79000000000002,182.79
679,6200.0,992.0,0.0,0.0,7192.0,7192.0
680,1600.0,256.0,0.0,0.0,1856.0,1856.0
681,1500.0,240.0,0.0,0.0,1740.0,1740.0
682,4657.77,745.24,0.0,0.0,5403.01,5403.01
683,360.0,57.6,0.0,0.0,417.6,417.6
684,2672.24,427.56,0.0,0.0,3099.7999999999997,3099.8
685,937.62,150.02,0.0,0.0,1087.64,1087.64
686,395.92,63.35,0.0,0.0,459.27000000000004,459.27
687,15426.0,68.16,0.0,0.0,15494.16,15494.16
688,0.0,0.0,0.0,0.0,0.0,0.0
689,9600.0,1536.0,0.0,0.0,11136.0,11136.0
690,0.0,0.0,0.0,0.0,0.0,0.0
691,30000.0,4800.0,4.5,20.1,28600.0,28600.0
692,228.49,36.56,0.0,0.0,265.05,265.05
693,0.0,0.0,0.0,0.0,0.0,0.0
694,216.14000000000001,34.58,0.0,0.0,250.72000000000003,250.72
695,23448.22,3751.72,0.0,20.1,25793.050000000003,25793.05
696,8113.39,1298.14,0.0,0.0,9411.53,9411.53
697,11730.53,1876.89,0.0,0.0,13607.42,13607.42
698,0.0,0.0,0.0,0.0,0.0,1291.05
699,0.0,0.0,0.0,0.0,0.0,3341.45
700,111.0,0.0,0.0,0.0,111.0,111.0
701,173.06,26.94,0.0,0.0,200.0,200.0
702,4722.12,699.57,0.0,0.0,5421.69,5421.69
703,0.0,0.0,0.0,0.0,0.0,0.0
704,189.99,30.4,0.0,0.0,220.39000000000001,220.39
705,24271.15,3883.38,0.0,20.1,26698.260000000002,26698.26
706,176.0,28.16,0.0,0.0,204.16,204.16
707,3080.0,492.8,0.0,0.0,3572.8,3572.8
708,0.0,0.0,0.0,0.0,0.0,0.0
709,450.0,72.0,0.0,0.0,522.0,522.0
710,70.34,11.25,0.0,0.0,81.59,81.59
711,0.0,0.0,0.0,0.0,0.0,0.0
712,0.0,0.0,0.0,0.0,0.0,4118.3
713,1400.28,129.47,0.0,0.0,1529.75,1529.75
714,9388.0,1502.08,0.0,0.0,10890.08,10890.08
715,2750.0,440.0,0.0,0.0,3190.0,3190.0
716,4099.0,655.84,0.0,0.0,4754.84,4754.84
717,0.0,0.0,0.0,0.0,0.0,0.0
718,312.11,49.94,0.0,0.0,362.05,362.05
719,2456.7,393.07,0.0,0.0,2849.77,2849.77
720,2753.55,440.57,0.0,0.0,3194.1200000000003,3194.12
721,11200.0,1792.0,0.0,0.0,12992.0,12992.0
722,13886.44,2221.83,0.0,0.0,16108.27,16108.27
723,14076.0,2252.16,0.0,0.0,16328.16,16328.16
724,114.49,18.32,0.0,3.14,129.67000000000002,129.67
725,19250.0,3080.0,0.0,0.0,22330.0,22330.0
726,3455.9,476.1,0.0,0.0,3866.8,3886.4
727,3546.0,567.36,0.0,0.0,4113.36,4113.36
728,86.52,13.48,0.0,0.0,100.0,100.0
729,16354.19,2616.67,0.0,981.25,17989.61,17989.61
730,0.0,0.0,0.0,0.0,0.0,-291.75
731,0.0,0.0,0.0,0.0,0.0,-349.0
732,14225.02,2276.0,0.0,853.5,15647.52,15647.52
733,0.0,0.0,0.0,0.0,0.0,0.0
734,0.0,0.0,0.0,0.0,0.0,0.0
735,0.0,0.0,0.0,0.0,0.0,0.0
736,1800.0,288.0,0.0,0.0,2088.0,2088.0
737,736.0,117.76,0.0,0.0,853.76,853.76
738,0.0,0.0,0.0,0.0,0.0,0.0
739,662.93,106.07,0.0,0.0,769.0,769.0
740,259.56,40.44,0.0,0.0,300.0,300.0
741,259.56,40.44,0.0,0.0,300.0,300.0
742,341.75,53.25,0.0,0.0,395.0,395.0
743,1836.45,293.83,0.0,0.0,2130.28,2130.28
744,1055.3,168.85,0.0,0.0,1224.1499999999999,1224.15
745,90.68,14.51,0.0,0.0,105.19000000000001,105.19
746,1464.0,234.24,0.0,0.0,1698.24,1698.24
747,14880.0,2380.8,0.0,0.0,17260.8,17260.8
748,0.0,0.0,0.0,0.0,0.0,0.0
749,0.0,0.0,0.0,0.0,0.0,0.0
750,410.0,65.6,0.0,0.0,475.6,475.6
751,23376.97,3740.32,0.0,20.1,25714.670000000002,25714.67
752,255.26,40.84,0.0,9.28,286.82000000000005,286.82
753,0.0,0.0,0.0,0.0,0.0,0.0
754,439.4,70.3,0.0,0.0,509.7,509.7
755,0.0,0.0,0.0,0.0,0.0,0.0
756,968.0,0.0,0.0,0.0,968.0,968.0
757,6206.909999999999,993.1,0.0,0.0,7200.009999999999,7200.01
758,573.42,91.74,0.0,0.0,665.16,665.16
759,5100.0,816.0,0.0,0.0,5916.0,5916.0
760,2691.0,430.56,0.0,0.0,3121.56,3121.56
761,0.0,0.0,0.0,0.0,0.0,0.0
762,111.0,0.0,0.0,0.0,111.0,111.0
763,2096.0,335.36,0.0,0.0,2431.36,2431.36
764,343.96,55.03,0.0,0.0,398.99,398.99
765,4707.21,188.29,0.0,0.0,4895.5,4895.5
766,4085.81,653.73,0.0,0.0,4739.54,4739.54
767,259.57,40.43,0.0,0.0,300.0,300.0
768,6660.0,1065.6,666.0,710.4,6349.200000000001,6349.2
769,98.08,15.69,0.0,0.0,113.77,113.77
770,3455.9,476.1,0.0,0.0,3866.8,3886.4
771,0.0,0.0,0.0,0.0,0.0,0.0
772,0.0,0.0,0.0,0.0,0.0,0.0
773,3092.0,494.72,0.0,0.0,3586.7200000000003,3586.72
774,3840.0,614.4,0.0,0.0,4454.4,4454.4
775,120.0,19.2,0.0,0.0,139.2,139.2
776,2269.5,363.12,0.0,0.0,2632.62,2632.62
777,627.65,100.42,0.0,0.0,728.0699999999999,728.07
778,565.0,90.4,0.0,0.0,655.4,655.4
779,474.14,75.86,0.0,0.0,550.0,550.0
780,898.0,143.68,0.0,0.0,1041.68,1041.68
781,4.43,0.71,0.0,0.0,5.14,5.14
782,1833.2,293.3,0.0,0.0,2126.5,2126.5
783,3455.9,476.1,0.0,0.0,3866.8,3886.4
784,1955.0,312.8,0.0,0.0,2267.8,2267.8
785,9657.22,1545.17,0.0,0.0,11202.39,11202.39
786,15712.81,2514.05,0.0,942.77,17284.09,17284.09
787,0.0,0.0,0.0,0.0,0.0,3601.58
788,14124.7,2259.95,0.0,847.48,15537.170000000002,15537.17
789,15493.99,0.0,0.0,0.0,15493.99,15493.99
790,2500.0,400.0,0.0,0.0,2900.0,2900.0
791,1440.0,230.4,0.0,0.0,1670.4,1670.4
792,8133.0,1301.28,0.0,0.0,9434.28,9434.28
793,260.01,41.6,0.0,0.0,301.61,301.61
794,1056.0,168.96,0.0,0.0,1224.96,1224.96
795,1610.29,257.64,0.0,0.0,1867.9299999999998,1867.93
796,583.76,93.41,0.0,0.0,677.17,677.17
797,2754.44,440.73,0.0,0.0,3195.17,3195.17
798,23098.45,3695.75,0.0,20.1,25408.29,25408.29
799,2613.6,418.18,0.0,0.0,3031.7799999999997,3031.78
800,114.49,18.32,0.0,3.14,129.67000000000002,129.67
801,0.0,0.0,0.0,0.0,0.0,0.0
802,1958.5,0.0,0.0,0.0,1958.5,1958.5
803,0.0,0.0,0.0,0.0,0.0,0.0
804,3173.06,507.69,0.0,0.0,3680.75,3680.75
805,4358.0,697.28,0.0,0.0,5055.28,5055.28
806,1000.0,160.0,0.0,0.0,1160.0,1160.0
807,2806.78,449.09,0.0,0.0,3255.8700000000003,3255.87
808,70.08,11.21,0.0,0.0,81.28999999999999,81.29
809,3625.0,580.0,0.0,0.0,4205.0,4205.0
810,3510.0,0.0,0.0,0.0,3510.0,3510.0
811,0.0,0.0,0.0,0.0,0.0,1286.9
812,86.53,13.47,0.0,0.0,100.0,100.0
813,259.68,40.32,0.0,0.0,300.0,300.0
814,149.91,23.98,0.0,0.0,173.89,173.89
815,0.0,0.0,0.0,0.0,0.0,0.0
816,34586.97,476.1,0.0,0.0,40120.880000000005,40120.88
817,0.0,0.0,0.0,0.0,0.0,0.0
818,0.0,0.0,0.0,0.0,0.0,0.0
819,0.0,0.0,0.0,0.0,0.0,0.0
820,0.0,0.0,0.0,0.0,0.0,0.0
821,222.42,35.58,0.0,0.0,258.0,258.0
822,0.0,0.0,0.0,0.0,0.0,786.46
823,0.0,0.0,0.0,0.0,0.0,0.0
824,0.0,0.0,0.0,0.0,0.0,0.0
825,2792.14,446.76,0.0,0.0,3238.8999999999996,3238.9
826,2500.0,400.0,0.0,0.0,2900.0,2900.0
827,5000.0,800.0,0.0,0.0,5800.0,5800.0
828,0.0,0.0,0.0,0.0,0.0,0.0
829,0.0,0.0,0.0,0.0,0.0,0.0
830,3000.0,480.0,0.0,0.0,3480.0,3480.0
831,281.51,43.97,0.0,0.0,325.48,325.48
832,173.03,26.97,0.0,0.0,200.0,200.0
833,646.12,103.38,0.0,0.0,749.5,749.5
834,10000.0,1600.0,0.0,0.0,11600.0,11600.0
835,0.0,0.0,0.0,0.0,0.0,0.0
836,0.0,0.0,0.0,0.0,0.0,0.0
837,0.0,0.0,0.0,0.0,0.0,0.0
838,14484.19,2317.47,0.0,869.05,15932.61,15932.61
839,13049.39,2087.9,0.0,782.96,14354.329999999998,14354.33
840,5172.41,827.59,0.0,0.0,6000.0,6000.0
841,1459.59,233.53,0.0,0.0,1693.12,1693.12
842,0.0,0.0,0.0,0.0,0.0,0.0
843,603.45,96.55,0.0,0.0,700.0,700.0
844,0.0,0.0,0.0,0.0,0.0,0.0
845,11750.0,1880.0,0.0,0.0,13630.0,13630.0
846,1700.0,272.0,0.0,0.0,1972.0,1972.0
847,263.01,42.08,0.0,0.0,305.09,305.09
848,4080.48,22.07,0.0,0.0,4102.55,4102.55
849,21068.3,3370.93,0.0,20.1,23175.13,23175.13
850,1190.0,190.4,0.0,0.0,1380.4,1380.4
851,0.0,0.0,0.0,0.0,0.0,0.0
852,3730.0,596.8,0.0,0.0,4326.8,4326.8
853,0.0,0.0,0.0,0.0,0.0,0.0
854,0.0,0.0,0.0,0.0,0.0,1482.37
855,148.0,0.0,0.0,0.0,148.0,148.0
856,30000.0,4800.0,4.5,20.1,28600.0,28600.0
857,30.28,4.84,0.0,0.0,35.120000000000005,35.12
858,0.0,0.0,0.0,0.0,0.0,0.0
859,0.0,0.0,0.0,0.0,0.0,0.0
860,12277.77,0.0,0.0,0.0,12277.77,12277.77
861,17249.57,0.0,0.0,0.0,17249.57,17249.57
862,0.0,0.0,0.0,0.0,0.0,0.0
863,490.0,78.4,0.0,0.0,568.4,568.4
864,345.0,55.2,0.0,0.0,400.2,400.2
865,0.0,0.0,0.0,0.0,0.0,1547.2
866,0.0,0.0,0.0,0.0,0.0,-499.0
867,5551.38,888.22,0.0,0.0,6439.6,6439.6
868,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3
869,2433.2400000000002,389.32,0.0,0.0,2822.5600000000004,2822.56
870,473.28000000000003,75.73,0.0,0.0,549.01,549.01
871,0.0,0.0,0.0,0.0,0.0,0.0
872,1214.79,194.37,0.0,0.0,1409.1599999999999,1409.16
873,0.0,0.0,0.0,0.0,0.0,0.0
874,346.09,55.37,0.0,0.0,401.46,401.46
875,1013.7,162.2,0.0,0.0,1175.9,1175.9
876,698.0,111.68,0.0,0.0,809.6800000000001,809.68
877,1548.5,247.76,0.0,0.0,1796.26,1796.26
878,0.0,0.0,0.0,0.0,0.0,0.0
879,0.0,0.0,0.0,0.0,0.0,0.0
880,0.0,0.0,0.0,0.0,0.0,0.0
881,2643.19,422.91,0.0,0.0,3066.1,3066.1
882,8254.12,1320.66,0.0,0.0,9574.78,9574.78
883,0.0,0.0,0.0,0.0,0.0,0.0
884,0.0,0.0,0.0,0.0,0.0,0.0
885,0.0,0.0,0.0,0.0,0.0,0.0
886,674.52,107.92,0.0,0.0,782.4399999999999,782.44
887,3500.0,560.0,0.0,0.0,4060.0,4060.0
888,4999.99,800.0,500.0,533.33,4766.66,4766.66
889,12371.9,1979.5,0.0,0.0,14351.4,14351.4
890,30000.0,4800.0,4.5,20.1,28600.0,28600.0
891,146.37,23.41,0.0,0.0,169.78,169.78
892,4080.48,22.07,0.0,0.0,4102.55,4102.55
893,15716.05,2514.57,0.0,0.0,18230.62,18230.62
894,6246.52,999.44,0.0,0.0,7245.960000000001,7245.96
895,0.0,0.0,0.0,0.0,0.0,0.0
896,8100.0,1296.0,0.0,0.0,9396.0,9396.0
897,16978.5,2716.56,0.0,0.0,19695.06,19695.06
898,32.68,5.23,0.0,0.0,37.91,37.91
899,0.0,0.0,0.0,0.0,0.0,0.0
900,469.38,75.1,0.0,0.0,544.48,544.48
901,684.4,109.5,0.0,0.0,793.9,793.9
902,4202.0,672.32,0.0,0.0,4874.32,4874.32
903,2450.0,392.0,0.0,0.0,2842.0,2842.0
904,9867.5,1578.8,0.0,0.0,11446.3,11446.3
905,16084.74,2573.56,0.0,965.08,17693.219999999998,17693.22
906,1170.24,187.24,0.0,0.0,1357.48,1357.48
907,2455.2,392.83,0.0,0.0,2848.0299999999997,2848.03
908,14257.46,2281.19,0.0,855.45,15683.199999999997,15683.2
909,23737.91,3798.07,0.0,20.1,26111.71,26111.71
910,0.0,0.0,0.0,0.0,0.0,0.0
911,5686.12,909.79,0.0,9.4,6586.51,6586.51
912,157.95,25.27,0.0,0.0,183.22,183.22
913,7000.0,1120.0,0.0,0.0,8120.0,8120.0
914,-4080.48,-22.07,0.0,0.0,-4102.55,-4102.55
915,5543.52,886.96,0.0,0.0,6430.4800000000005,6430.48
916,0.0,0.0,0.0,0.0,0.0,0.0
917,23737.91,3798.07,0.0,20.1,26111.71,26111.71
918,620.88,99.34,0.0,0.0,720.22,720.22
919,0.0,0.0,0.0,0.0,0.0,0.0
920,0.0,0.0,0.0,0.0,0.0,0.0
921,7716.02,1234.56,0.0,0.0,8950.58,8950.58
922,5063.25,810.12,0.0,0.0,5873.37,5873.37
923,0.0,0.0,0.0,0.0,0.0,0.0
924,2198.28,351.72,0.0,0.0,2550.0,2550.0
925,3900.0,624.0,0.0,0.0,4524.0,4524.0
926,1207.46,193.19,0.0,0.0,1400.65,1400.65
927,0.0,0.0,0.0,0.0,0.0,0.0
928,0.0,0.0,0.0,0.0,0.0,0.0
929,0.0,0.0,0.0,0.0,0.0,0.0
930,0.0,0.0,0.0,0.0,0.0,0.0
931,6660.0,1065.6,666.0,710.4,6349.200000000001,6349.2
932,9450.0,1512.0,0.0,0.0,10962.0,10962.0
933,24.93,3.98,0.0,0.0,28.91,28.91
934,0.0,0.0,0.0,0.0,0.0,0.0
935,1433.59,229.38,0.0,0.0,1662.9699999999998,1662.97
936,569.73,91.16,0.0,0.0,660.89,660.89
937,148.0,0.0,0.0,0.0,148.0,148.0
938,0.0,0.0,0.0,0.0,0.0,0.0
939,0.0,0.0,0.0,0.0,0.0,0.0
940,5200.0,832.0,0.0,0.0,6032.0,6032.0
941,14059.0,2249.44,0.0,0.0,16308.44,16308.44
942,31.3,5.0,0.0,0.0,36.3,36.3
943,3455.9,476.1,0.0,0.0,3866.8,3886.4
944,7222.5,1155.6,0.0,0.0,8378.1,8378.1
945,930.0,148.8,0.0,0.0,1078.8,1078.8
946,143.6,22.98,0.0,0.0,166.57999999999998,166.58
947,150.0,24.0,0.0,0.0,174.0,174.0
948,219.18,35.07,0.0,0.0,254.25,254.25
949,5426.34,868.21,0.0,0.0,6294.55,6294.55
950,0.0,0.0,0.0,0.0,0.0,0.0
951,2146.65,343.46,0.0,0.0,2490.11,2490.11
952,317.0,50.72,0.0,0.0,367.72,367.72
953,2500.0,400.0,0.0,0.0,2900.0,2900.0
954,2920.0,467.2,0.0,0.0,3387.2,3387.2
955,0.0,0.0,0.0,0.0,0.0,0.0
956,343.97,55.03,0.0,0.0,399.0,399.0
957,2500.0,400.0,0.0,0.0,2900.0,2900.0
958,187.06,29.93,0.0,0.0,216.99,216.99
959,0.0,0.0,0.0,0.0,0.0,0.0
960,90.0,0.0,0.0,0.0,90.0,90.0
961,0.0,0.0,0.0,0.0,0.0,0.0
962,206.9,33.1,0.0,0.0,240.0,240.0
963,2255.0,360.8,0.0,0.0,2615.8,2615.8
964,114.49,18.32,0.0,3.14,129.67000000000002,129.67
965,250.0,0.0,0.0,0.0,250.0,250.0
966,651.6,104.26,0.0,0.0,755.86,755.86
967,2184.45,349.51,0.0,0.0,2533.96,2533.96
968,0.0,0.0,0.0,0.0,0.0,0.0
969,4488.37,664.94,0.0,0.0,5153.3099999999995,5153.31
970,0.0,0.0,0.0,0.0,0.0,0.0
971,0.0,0.0,0.0,0.0,0.0,0.0
972,1459.59,233.53,0.0,0.0,1693.12,1693.12
973,1250.0,200.0,0.0,0.0,1450.0,1450.0
974,30000.0,4800.0,4.5,20.1,28600.0,28600.0
975,77.97,12.48,0.0,0.0,90.45,90.45
976,3000.0,480.0,0.0,0.0,3480.0,3480.0
977,11038.0,1766.08,0.0,0.0,12804.08,12804.08
978,181.5,29.04,0.0,0.0,210.54,210.54
979,0.0,0.0,0.0,0.0,0.0,0.0
980,3855.0,616.8,0.0,0.0,4471.8,4471.8
981,447.0,71.52,0.0,0.0,518.52,518.52
982,3455.9,476.1,0.0,20.1,3866.8,3886.4
983,15426.0,68.16,0.0,0.0,15494.16,15494.16
984,6256.3,1001.01,0.0,375.38,6881.93,6881.93
985,6000.0,960.0,0.0,0.0,6960.0,6960.0
986,1323.0,211.68,0.0,0.0,1534.68,1534.68
987,410.0,65.6,0.0,0.0,475.6,475.6
988,4825.34,772.06,0.0,23.46,5573.94,5573.94
989,298.07,47.69,0.0,0.0,345.76,345.76
990,23499.81,3759.97,0.0,20.1,25849.79,25849.79
991,6600.0,1056.0,0.0,0.0,7656.0,7656.0
992,0.0,0.0,0.0,0.0,0.0,0.0
